stashpoint_id,hours
75fe676ebe4b,0:07:00-23:00|1:07:00-23:00|2:07:00-23:00|3:07:00-23:00|4:07:00-23:00|5:07:00-23:00|6:07:00-23:00
75ff517d7209,0:06:00-00:00|1:06:00-00:00|2:06:00-00:00|3:06:00-00:00|4:06:00-00:00|5:08:00-22:00|6:08:00-22:00
75ffcd00fc29,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
7601a16f0c94,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
7604dd53fdb8,0:06:00-23:00|1:06:00-23:00|2:06:00-23:00|3:06:00-23:00|4:06:00-23:00|5:06:00-23:00|6:06:00-23:00
760532a519c4,0:08:00-12:00|0:14:00-18:00|1:08:00-12:00|1:14:00-18:00|2:08:00-12:00|2:14:00-18:00|3:08:00-12:00|3:14:00-18:00|4:08:00-12:00|4:14:00-18:00
760715f415e1,0:08:00-12:00|0:14:00-19:00|1:08:00-12:00|1:14:00-19:00|2:08:00-12:00|2:14:00-19:00|3:08:00-12:00|3:14:00-19:00|4:08:00-12:00|4:14:00-19:00|5:08:00-12:00|5:14:00-19:00|6:08:00-12:00|6:14:00-19:00
760745331038,0:07:00-23:00|1:07:00-23:00|2:07:00-23:00|3:07:00-23:00|4:07:00-23:00|5:07:00-23:00|6:07:00-23:00
760c32737389,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
760f9bf84206,0:23:00-00:00|1:00:00-18:30|1:11:00-18:30|2:11:00-18:30|3:11:00-18:30|4:11:00-18:30
761102771368,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
7614b99dc9a5,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
761b963d1baf,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
761f0091a7f6,0:10:00-19:00|1:10:00-19:00|2:10:00-19:00|3:10:00-19:00|4:10:00-19:00|5:10:00-15:00
761f2c4bd5e0,0:00:00-00:00
7621858ff7ef,0:09:00-17:00|1:09:00-17:00|2:09:00-17:00|3:09:00-17:00|4:09:00-17:00
7622383b1157,0:10:00-14:00|0:18:00-20:00|1:10:00-14:00|1:18:00-20:00|2:10:00-14:00|2:18:00-20:00|3:10:00-14:00|3:18:00-20:00|4:10:00-14:00|4:18:00-20:00
76296e70bf37,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
762ef64bc857,0:08:00-20:00|1:08:00-20:00|2:08:00-20:00|3:08:00-20:00|4:08:00-22:00|5:09:00-16:00
762f1b35cb4c,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
762fac270f79,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
763634bc5e71,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
763a05123c06,0:08:00-12:00|0:15:00-19:00|1:08:00-12:00|1:15:00-19:00|2:08:00-12:00|2:15:00-19:00|3:08:00-12:00|3:15:00-19:00|4:08:00-12:00|4:15:00-19:00|5:08:00-12:00|6:08:00-12:00
76465745f86c,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
764773cfff46,0:10:00-18:00|1:10:00-18:00|2:10:00-18:00|3:10:00-18:00|4:10:00-18:00
764f95fc910a,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
76554ab5fd56,0:08:30-13:00|1:08:30-13:00|2:08:30-13:00|3:08:30-13:00|4:08:30-13:00|5:08:30-13:00|6:08:30-13:00
766307b30f96,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
7667b6d3dbb7,0:08:00-20:30|1:08:00-20:30|2:08:00-20:30|3:08:00-20:30|4:08:00-20:30|5:08:00-20:30
7673b3701f83,0:05:00-11:00|1:05:00-11:00|2:05:00-11:00|3:05:00-11:00|4:05:00-11:00|5:05:00-11:00|6:05:00-11:00
767b68b284d4,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
767e11b2336e,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
768258de1a3b,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
768c9f13359b,0:09:00-14:00|0:19:00-22:00|1:09:00-14:00|1:19:00-22:00|2:09:00-14:00|2:19:00-22:00|3:09:00-14:00|3:19:00-22:00|4:09:00-20:00|4:19:00-22:00|5:09:00-14:00|5:19:00-22:00
7695f1a31c73,0:09:30-19:30|1:09:30-19:30|2:09:30-19:30|3:10:00-19:30|4:09:30-19:30|5:09:30-19:30|6:09:30-19:30
7696cf86d8a2,0:08:00-20:00|1:08:00-20:00|2:08:00-20:00|3:08:00-20:00|4:08:00-20:00|5:08:00-20:00|6:08:00-20:00
7697bfd89e59,0:07:30-13:00|0:16:00-19:00|1:07:30-13:00|1:16:00-19:00|2:07:30-13:00|2:16:00-19:00|3:07:30-13:00|3:16:00-19:00|4:07:30-13:00|4:16:00-19:00|5:07:30-13:00|5:16:00-19:00|6:07:30-13:00
769c1e5dc4f6,0:09:00-00:00|1:09:00-00:00|2:09:00-00:00|3:09:00-00:00|4:09:00-00:00|5:09:00-00:00|6:09:00-00:00
76a40823a2ad,0:10:00-18:00|1:10:00-18:00|2:10:00-18:00|3:10:00-18:00|4:10:00-18:00|5:10:00-18:00|6:10:00-18:00
76a69b0fed2c,1:10:00-20:00|2:10:00-20:00|3:10:00-20:00|4:10:00-20:00|5:10:00-20:00
76a710d31298,0:09:30-14:00|0:17:00-19:00|1:09:30-14:00|1:17:00-19:00|2:09:30-14:00|2:17:00-19:00|3:09:30-14:00|3:17:00-19:00|4:09:30-14:00|4:17:00-19:00|5:09:30-14:00|5:17:00-19:00|6:09:30-14:00|6:17:00-19:00
76aaca984fb9,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
76b8f9dacb92,0:10:00-22:00|1:10:00-22:00|2:10:00-22:00|5:10:00-22:00|6:10:00-22:00
76bb11e20169,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
76c1eddda943,0:08:30-19:00|1:08:30-19:00|2:08:30-19:00|3:08:30-19:00|4:08:30-19:00|5:08:30-18:00
76c35414d0e5,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
76d057985af7,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
76dd5c3fcc92,0:08:00-22:30|1:08:00-22:30|2:08:00-22:30|3:08:00-22:30|4:08:00-22:30|5:08:00-22:30|6:09:00-22:30
76f51028fd6d,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
77004e1d236a,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
77059c961323,0:11:00-20:00|1:11:00-20:00|2:11:00-20:00|3:11:00-20:00|4:11:00-20:00|5:14:00-19:00
7707290494be,1:08:00-23:00|2:08:00-23:00|3:08:00-23:00
77074d0ffeda,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
7709c2895041,0:08:00-22:00|1:08:00-22:00|2:08:00-22:00|3:08:00-22:00|4:08:00-22:00|5:08:00-22:00|6:08:00-22:00
770cc5b62482,0:10:00-13:00|0:14:00-17:00|1:10:00-13:00|1:14:00-17:00|2:10:00-13:00|2:14:00-17:00|3:10:00-13:00|3:14:00-17:00|4:10:00-13:00|4:14:00-17:00|5:10:00-13:00|5:14:00-17:00|6:10:00-13:00|6:14:00-17:00
770d827e5bd9,0:10:00-21:00|1:10:00-21:00|2:10:00-21:00|3:10:00-21:00|4:10:00-21:00|5:10:00-21:00|6:10:00-21:00
770e7c4d768a,0:00:15-23:59|1:00:15-23:59|2:00:15-23:59|3:00:15-23:59|4:00:15-23:59|5:00:15-23:59|6:00:15-23:59
770f6704be00,0:10:00-18:30|1:10:00-18:30|2:10:00-18:30|3:10:00-18:30|4:10:00-18:30|5:10:00-18:00|6:11:00-16:00
771739f6f47d,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
7719ba3a2778,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
772062e5eb29,0:08:00-18:00|1:08:00-18:00|2:08:00-18:00|3:08:00-18:00|4:08:00-18:00|5:08:00-12:00
772243fe8fc5,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
77299a916ce0,0:07:00-20:00|1:07:00-20:00|2:07:00-20:00|3:07:00-20:00|4:07:00-20:00|5:07:00-20:00|6:07:00-20:00
7729ec8fcca9,0:08:00-12:00|0:15:00-19:00|1:08:00-12:00|1:15:00-19:00|2:08:00-12:00|2:15:00-19:00|3:08:00-12:00|3:15:00-19:00|4:08:00-12:00|4:15:00-19:00|5:08:00-12:00|5:15:00-19:00|6:08:00-12:00
772a24ede56f,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
772be6cc82dc,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
772d1960db03,0:08:00-20:00|1:08:00-20:00|2:08:00-20:00|3:08:00-20:00|4:08:00-20:00|5:09:00-19:00|6:12:00-19:00
77359bfe1d5c,0:08:00-22:00|1:08:00-22:00|2:08:00-22:00|3:08:00-22:00|4:08:00-22:00|5:08:00-22:00|6:08:00-22:00
773a51f22d12,0:08:00-18:00|1:08:00-18:00|2:08:00-18:00|3:08:00-18:00|4:08:00-18:00|5:08:00-18:00|6:08:00-18:00
773d88f2a21b,0:08:00-18:30|1:08:00-18:30|2:08:00-18:30|3:08:00-18:30|4:08:00-18:30|5:09:00-18:00|6:10:00-17:00
773deb4f67c6,0:07:00-23:00|1:07:00-23:00|2:07:00-23:00|3:07:00-23:00|4:07:00-23:00|5:07:00-23:00|6:07:00-23:00
774343fa797e,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
7747963a2dec,0:08:00-20:00|1:08:00-20:00|2:08:00-20:00|3:08:00-20:00|4:08:00-20:00|5:08:00-20:00|6:08:00-20:00
774a987be256,0:09:00-19:00|1:09:00-19:00|2:09:00-19:00|3:09:00-19:00|4:09:00-19:00|5:09:00-19:00|6:09:00-19:00
7752a71aa9bc,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
7759f540a3a8,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
775e8cb25e19,0:10:00-22:00|1:10:00-22:00|2:10:00-22:00|3:10:00-22:00|4:10:00-22:00|5:10:00-22:00|6:10:00-22:00
7765780f2821,0:08:00-23:00|1:08:00-23:00|2:08:00-23:00|3:08:00-23:00|4:08:00-23:00|5:08:00-23:00|6:08:00-23:00
7768e1b3dac8,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
776a10b7432a,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
777f3abab7af,0:10:00-14:00|0:17:00-20:00|1:10:00-14:00|1:17:00-20:00|2:10:00-14:00|2:17:00-20:00|3:10:00-14:00|3:17:00-20:00|4:10:00-14:00|4:17:00-20:00|5:10:00-14:00|5:17:00-20:00|6:10:00-14:00|6:17:00-20:00
7784af0d00f3,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
7785b087abcd,0:09:00-18:00|1:09:00-18:00|2:09:00-18:00|3:09:00-18:00|4:09:00-18:00|5:09:00-18:00
778a91e23640,0:07:00-22:00|1:07:00-22:00|2:07:00-22:00|3:07:00-22:00|4:07:00-23:00|5:07:00-23:00|6:08:00-21:00
7798ef792409,0:07:00-22:00|1:07:00-22:00|2:07:00-22:00|3:07:00-22:00|4:07:00-22:00|5:07:00-22:00|6:07:00-22:00
779ba78c5e47,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
77a980802dc7,0:10:00-22:00|1:10:00-22:00|2:10:00-22:00|3:10:00-22:00|4:10:00-23:00|5:10:00-23:00|6:10:00-22:00
77a9dacf99af,0:10:00-23:00|1:10:00-23:00|2:10:00-23:00|3:10:00-23:00|4:10:00-23:00|5:10:00-23:00|6:10:00-23:00
77b0c8ab4457,0:08:00-23:00|1:08:00-23:00|2:08:00-23:00|3:08:00-23:00|4:08:00-23:00|5:08:00-23:00|6:08:00-23:00
77b10b99cf1f,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
77b5737db033,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
77b62dacf0f3,0:10:00-18:00|1:10:00-18:00|2:10:00-18:00|3:10:00-18:00|4:10:00-18:00|5:10:00-13:00
77b74ea05b8b,0:11:00-13:00|0:14:00-18:00|2:11:00-13:00|2:14:00-18:00|4:11:00-13:00|4:14:00-18:00|5:11:00-13:00|5:14:00-18:00|6:11:00-13:00|6:14:00-18:00
77babec2fd28,6:09:00-11:00
77c4668e35a1,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
77c629328df3,0:09:00-23:00|2:09:00-23:00|3:09:00-23:00|5:09:00-22:00
77ca0b569188,0:00:00-01:00
77cb3184cfb8,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
77cbbe7f4000,0:07:00-20:00|1:07:00-20:00|2:07:00-20:00|3:07:00-20:00|4:07:00-20:00|5:07:00-20:00|6:07:00-20:00
77ce67c50a73,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
77cea8fef291,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
77cfde3683a4,0:09:30-12:30|1:09:30-12:30|2:09:30-12:30|3:09:30-12:30|4:09:30-12:30
77d02c8c6c56,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
77e8d25b199b,0:08:30-13:30|0:14:30-17:30|1:08:30-13:30|1:14:30-17:30|2:08:30-13:30|2:14:30-17:30|3:08:30-13:30|4:08:30-13:30
77e90f4d71b9,0:10:00-20:00|1:10:00-20:00|2:10:00-20:00|3:10:00-20:00|4:10:00-20:00|5:10:00-20:00
77ebc2cbc29a,0:09:00-17:00|1:09:00-17:00|2:09:00-17:00|3:09:00-17:00|4:09:00-17:00
77fa18cc8ab2,0:08:30-18:30|1:08:30-18:30|2:08:30-18:30|3:08:30-18:30|4:08:30-18:30|5:08:30-18:30|6:08:30-18:30
78055e8c9c7c,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
78059769551a,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
7808d4054b8d,0:10:00-19:00|1:10:00-19:00|2:10:00-19:00|3:10:00-19:00|4:10:00-19:00|5:10:00-19:00|6:10:00-19:00
780a3ddc5a10,0:10:00-23:00|1:10:00-23:00|2:10:00-23:00|3:10:00-23:00|4:10:00-23:00|5:10:00-23:00|6:10:00-23:00
780bdf73ee81,0:09:00-21:00|1:09:00-21:00|2:09:00-21:00|3:09:00-21:00|4:09:00-21:00|5:09:00-21:00|6:09:00-21:00
780beb4a27ee,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
7815dc30cdc6,0:09:00-20:00|1:09:00-20:00|2:09:00-20:00|3:09:00-20:00|4:09:00-20:00|5:09:00-14:00|6:10:00-16:00
7818c233d301,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
7819e6d79278,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
78232617a88d,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
7827aaf4c42d,0:08:00-18:00|1:08:00-18:00|2:08:00-18:00|3:08:00-18:00|4:08:00-18:00|5:09:00-14:00
78296cc59bf8,0:11:00-19:00|1:11:00-19:00|2:11:00-19:00|3:11:00-19:00|4:11:00-19:00|5:11:00-15:00
782c01cc90d1,0:08:30-18:00|1:08:30-18:00|2:08:30-18:00|3:08:30-18:00|4:08:30-18:00|5:08:30-18:00|6:08:30-12:00
7830a4a46fb3,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
783874e130df,0:09:00-18:00|1:09:00-18:00|2:09:00-18:00|3:09:00-18:00|4:09:00-18:00|5:09:00-18:00|6:09:00-16:00
783d36a12661,1:18:00-20:30|2:18:00-20:30|3:18:00-20:30|4:18:00-20:30|5:12:00-14:00
784125aa34b5,0:08:00-22:00|1:08:00-22:00|2:08:00-22:00|3:08:00-22:00|4:08:00-22:00|5:08:00-22:00|6:08:00-22:00
784280182704,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
7847a8beceb2,0:09:00-14:00|0:16:00-20:00|1:09:00-14:00|1:16:00-20:00|2:09:00-14:00|2:16:00-20:00|3:09:00-14:00|3:16:00-20:00|4:09:00-14:00|4:16:00-20:00
784d434f198f,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00
78517f2d4b20,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
7857b2a643d4,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
78583465e6af,0:10:00-17:00|1:10:00-17:00|2:10:00-17:00|3:10:00-17:00|4:10:00-17:00|5:10:00-15:00
785b0c82e277,0:09:00-16:00|1:09:00-16:00|2:09:00-16:00|3:09:00-16:00|4:09:00-16:00|5:09:00-16:00
785ecf9f0848,0:09:00-14:00|1:09:00-14:00|2:09:00-14:00|3:09:00-14:00|4:09:00-14:00|5:09:00-14:00|6:09:00-14:00
78612e75146e,0:09:00-20:00|1:09:00-20:00|2:09:00-20:00|3:09:00-20:00|4:09:00-20:00|5:09:00-20:00|6:10:00-19:00
7863b376fefe,0:09:30-12:30|1:09:30-12:30|1:14:00-19:00|2:09:30-12:30|2:14:00-19:00|3:09:30-12:30|3:14:00-19:00|4:09:30-12:30|4:14:00-19:00|5:09:30-12:30|5:14:00-19:00
786833741034,0:08:00-20:00|1:08:00-20:00|2:08:00-20:00|3:08:00-20:00|4:08:00-20:00|5:08:00-20:00
787a2efc5554,0:10:00-13:00|0:17:00-20:00|1:10:00-13:00|1:17:00-20:00|2:10:00-13:00|2:17:00-20:00|3:10:00-13:00|3:17:00-20:00|4:10:00-13:00|4:17:00-20:00|5:10:00-13:00
787bfc9aa019,0:09:00-14:00|0:15:30-18:30|1:09:00-14:00|1:15:30-18:30|2:09:00-14:00|2:15:30-18:30|3:09:00-14:00|3:15:30-18:30|4:09:00-14:00|4:15:30-18:30
787f2e7b9515,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
7882b0a5d72a,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
788858700f76,0:10:00-22:00|1:10:00-22:00|2:10:00-22:00|3:10:00-22:00|4:10:00-22:00|5:10:00-22:00|6:10:00-22:00
788c75b1fc55,0:07:00-23:00|1:07:00-23:00|2:07:00-23:00|3:07:00-23:00|4:07:00-23:00|5:07:00-23:00|6:07:00-23:00
789501dbebc3,0:09:30-17:30|1:09:30-17:30|2:09:30-17:30|3:09:00-17:30|4:09:30-17:30|5:10:00-17:00|6:10:00-16:00
789606e69a3f,0:07:00-23:00|1:07:00-23:00|2:07:00-23:00|3:07:00-23:00|4:07:00-23:00|5:07:00-23:00|6:07:00-23:00
78999e1e8ac9,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
7899a34792a5,4:09:00-20:00|5:09:00-20:00
789bd6395254,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
789cc1fc8501,0:00:00-23:59|1:00:00-23:59|2:00:00-23:59|3:00:00-23:59|4:00:00-23:59|5:00:00-23:59|6:00:00-23:59
78aa99c7b471,0:10:00-13:00|0:17:00-20:00|1:10:00-13:00|1:17:00-20:00|2:10:00-13:00|2:17:00-20:00|3:10:00-13:00|3:17:00-20:00|4:10:00-13:00
78ab6e56e9bb,0:08:00-20:00|1:08:00-20:00|2:08:00-20:00|3:08:00-20:00|4:08:00-20:00|5:08:00-20:00
78ac4294accf,0:09:30-23:30|1:09:30-23:30|2:09:30-23:30|3:09:30-23:30|4:09:30-23:30|5:09:30-23:30|6:09:30-23:30
78b985eeec5a,0:09:00-19:00|1:09:00-19:00|2:09:00-19:00|3:09:00-19:00|4:09:00-19:00|5:09:00-19:00|6:09:00-19:00
78c4e73673bd,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
78c72af2e877,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
78cb3d2c46bf,0:10:00-12:00|0:13:00-17:00|1:10:00-12:00|1:13:00-17:00|2:10:00-12:00|2:13:00-17:00|3:10:00-12:00|3:13:00-17:00|4:10:00-12:00|4:13:00-17:00|5:10:00-12:00|5:13:00-17:00|6:10:00-12:00|6:13:00-17:00
78cfdb621351,0:11:00-22:00|1:11:00-22:00|2:11:00-22:00|3:11:00-22:00|4:11:00-22:00|5:11:00-22:00|6:11:00-22:00
78d2ad0a3fef,0:08:00-23:00|1:08:00-23:00|2:08:00-23:00|3:08:00-23:00|4:08:00-23:00|5:08:00-23:00|6:08:00-23:00
78da30c4aa98,0:08:00-18:00|1:08:00-18:00|2:08:00-18:00|3:08:00-18:00|4:08:00-18:00|5:08:00-18:00|6:08:00-18:00
78dc1f95282e,5:10:00-18:00
78def2084a00,0:00:00-01:00|0:11:00-00:00|1:00:00-01:00|1:11:00-00:00|2:00:00-01:00|2:11:00-00:00|3:00:00-01:00|3:11:00-00:00|4:00:00-01:00|4:11:00-00:00|5:00:00-01:00|5:11:00-00:00|6:00:00-01:00|6:11:00-00:00
78e4bcc1f7c5,0:10:00-14:00|0:15:00-19:00|1:10:00-14:00|1:19:00-19:00|2:10:00-14:00|2:19:00-19:00|3:10:00-14:00|3:19:00-19:00|4:10:00-14:00|4:19:00-19:00
78f40edea172,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
78f4465a28be,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
78f74818ce2d,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
78fa91b6aa3a,0:09:00-20:00|1:09:00-20:00|2:09:00-20:00|3:09:00-20:00|4:09:00-20:00|5:09:00-20:00|6:09:00-20:00
78fc4bc873d3,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
7904d43ceb30,0:08:00-23:00|1:08:00-23:00|2:08:00-23:00|3:08:00-23:00|4:08:00-23:00|5:08:00-23:00|6:08:00-23:00
790576061453,0:08:00-20:00|1:08:00-20:00|2:08:00-20:00|3:08:00-20:00|4:08:00-20:00|5:08:00-20:00|6:08:00-20:00
79061223be74,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
790da8314cbf,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
7912688cc5a0,0:07:00-00:00|1:07:00-00:00|2:07:00-00:00|3:07:00-00:00|4:08:00-17:00|5:08:00-17:00|6:09:00-17:00
7920113b4cff,1:10:30-19:30|2:10:30-20:30|3:10:30-20:30|4:10:30-20:30|5:10:30-20:30
7921ff75450b,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
792315532166,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
7946d5e85e77,0:10:00-14:00|1:10:00-14:00|2:10:00-14:00|3:10:00-14:00|4:10:00-14:00|5:10:00-14:00|6:10:00-14:00
794e1e0a697b,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00
79581fb15d1a,0:01:00-01:01|1:01:00-01:01|2:01:00-01:00|3:01:00-01:00|4:01:00-01:01|5:01:00-01:01|6:01:00-01:01
795a1f24290d,0:00:00-00:00|1:00:00-00:00|2:00:00-00:00|3:00:00-00:00|4:00:00-00:00|5:00:00-00:00|6:00:00-00:00
7966b06cd40c,0:10:00-23:00|1:10:00-23:00|2:10:00-23:00|3:10:00-23:00|4:10:00-23:00|5:10:00-23:00|6:10:00-23:00
796f06e303b2,0:09:00-20:00|1:09:00-20:00|2:09:00-20:00|3:09:00-20:00|4:09:00-20:00
7974a9829a14,0:09:00-19:00|1:09:00-19:00|2:09:00-19:00|3:09:00-19:00|4:09:00-19:00|5:09:00-19:00|6:09:00-19:00
79768b5e621b,0:10:00-18:00|1:10:00-18:00|2:10:00-18:00|3:10:00-18:00|4:10:00-12:00|4:14:00-18:00|5:10:00-17:00|6:10:00-16:00
